query,tweet,username,time,url
Emotional Vietnam trip,"I stayed in Vietnam for 22 days, working and traveling across the country, mostly solo. This was my first time traveling solo to a SEA country and for every woman out there I highly recommend Vietnam because it’s safe, cheap & people are so nice.

Sharing my itinerary here:","Shweta
@DalekNo99
·
Jul 21, 2024",2024-07-21T13:30:59.000Z,https://x.com/DalekNo99/status/1815016624032018850
Emotional Vietnam trip,both videos we’ve seen of soogyu on their vietnam trip they seemed to be in one of their most carefree and genuinely very happy states we’ve ever seen and it’s just both so beautiful and absolutely devastating to see,"theo
@soogyulus
·
Dec 4, 2024",2024-12-04T16:19:31.000Z,https://x.com/soogyulus/status/1864343786538639405
Emotional Vietnam trip,Time to start the 3 flights and 30 hour journey home. Vietnam  Cambodia  and Laos  have been truly wonderful,"Maria
@MariaMazraz
·
Dec 1",2025-12-01T03:01:30.000Z,https://x.com/MariaMazraz/status/1995327367523504186
Emotional Vietnam trip,"How We Did Vietnam  + Bangkok  in 10 Days

Family of 4, Vegetarian.
Anniversary + Birthday trip.
Idle itinerary from Guwahati

I planned this one carefully — not to “see everything”, but to enjoy every day.
Here’s how it actually went 

#Traveltips #Vietnam #ccgeeks","Suranaji ke Fundey
@asksuranaji
·
Dec 7",2025-12-07T15:28:22.000Z,https://x.com/asksuranaji/status/1997689650505474276
Emotional Vietnam trip,"Solo traveled to Vietnam with zero plans, chose just one city — Da Nang — and it turned out to be the most peaceful, soulful vacation I’ve ever had. Vietnam is vast, but you don’t need to race across the country, if you are on time constraint, then opt for Da Nang. Here's why","Kirubakaran Rajendran
@kirubaakaran
·
May 30",2025-05-30T08:21:15.000Z,https://x.com/kirubaakaran/status/1928366080629616653
Emotional Vietnam trip,"I made myself cry

For 10 years,as we kept moving forward looking up, it was scary,I had to give up myself for the team

Thank you for taking care of me,hugging me, supporting me so I can have courage,and crying, being angry,and being
happy together with me for the last 10 years","ッⓥ tan★
@Travelwithme30
·
Oct 28, 2024",2024-10-28T12:03:38.000Z,https://x.com/Travelwithme30/status/1850871040563409388
Emotional Vietnam trip,Three generations - one unforgettable journey  Feeling deeply thankful to experience this return to Vietnam with my mom,"Mary
@KLdoubleM
·
Dec 4",2025-12-04T01:06:41.000Z,https://x.com/KLdoubleM/status/1996385637168263589
Emotional Vietnam trip,"ปีนี้ได้ไปติ่งที่เวียดนาม ติดใจทุกสิ่งที่นั่นมาก (ยกเว้นสถานที่จัดแฟนมีต)นอกนั้นคือสนุกสุดๆ อยากไปติ่งที่เวียดนามอีก เพราะ
- ช็อปสนุก แฟนแฮปปี้
- อาหารอร่อย กินอะไรก็อร่อยไปหมด 
- กาแฟก็ถูก อร่อยด้วยแต่ต้องขอหวานน้อย
- ค่าแกร้บถูกจนงง บางทีนั่งฟรี 
- ไวน์ถูกกก เริ่ดๆๆๆ ที่สุดดด","𝑺𝒎𝒊𝒍𝒆 𝑺𝒄𝒉𝒖𝒆𝒕𝒕 แฟนน้องฟรีนตัวจริง
@minaphile0324
·
3h",2025-12-07T11:12:36.000Z,https://x.com/minaphile0324/status/1997625284531773476
Emotional Vietnam trip,"Vietnam offers an amazing culture, a great crowd, and numerous options to explore the northern regions such as Sapa and Ha Giang loop tours.

You can also visit Halong Bay and Ninh Binh for some breathtaking views.","Aditya Sharma
@aditya_sharma
·
Jun 10, 2023",2023-06-10T12:39:42.000Z,https://x.com/aditya_sharma/status/1667511857480073217
Emotional Vietnam trip,"Hanoi was such an impactful experience. someone mentioned Vietnam today and I realised how much I enjoyed every day there. 1 month and still feels less. people, culture, food, the way the city functions and all the madness that comes with being a tourist hub with thousands","Karteek
@hkarteek
·
Dec 1",2025-12-01T12:16:52.000Z,https://x.com/hkarteek/status/1995467130624758047
Emotional Vietnam trip,".
@FryRsquared
 traveled to Vietnam to explore its rich culture and learn from the people who lived through the war and lost loved ones. She heard one man's story of resilience and compassion.

Watch The Infinite Explorer 
bloom.bg/4ozkyP6","Businessweek
@BW
·
Dec 2",2025-12-02T16:05:05.000Z,https://x.com/BW/status/1995886952239735117
Emotional Vietnam trip,"jikook also talked about their trip to da nang, vietnam, which will be in ays season 2!

 *reading comments* “Did you have a good trip to Vietnam?”
 i had a good trip
 i went to Da Nang, oh it was fun
 there with a really kind-hearted shop owner
 what?
 in vietnam,","‹𝟹
@aysdoll
·
Jul 23",2025-07-23T06:15:42.000Z,https://x.com/aysdoll/status/1947903429499920710
Emotional Vietnam trip,"Are you serious?

Ho Chi Minh is a must experience. People is really nice and one of the best food in Asia.

How can you take this girl seriously if you put India above Japan as top countries.","Cruzo
@cruzo333
·
Dec 7",2025-12-07T15:24:08.000Z,https://x.com/cruzo333/status/1997688584552485179
Emotional Vietnam trip,".
@FryRsquared
 traveled to Vietnam to explore its rich culture and learn from the people who lived through the war and lost loved ones. She heard one man's story of resilience and compassion.

Watch The Infinite Explorer 
bloom.bg/4ozkyP6","Bloomberg TV
@BloombergTV
·
Dec 2",2025-12-02T16:05:05.000Z,https://x.com/BloombergTV/status/1995886952420090326
Emotional Vietnam trip,"""I want to be able to come back to Vietnam again and again and again. And if this place is so wonderful, the world must be filled with many more wonderful and interesting and challenging and heartbreaking and inspiring and beautiful places, as it turned out to. But I really got -","Historic Vids
@historyinmemes
·
Oct 21, 2023",2023-10-20T22:58:43.000Z,https://x.com/historyinmemes/status/1715502838770545146
Emotional Vietnam trip,": Nu asked if I wanted to go back yet, and I said I didn’t because I still wanted to stay longer
: That’s right. Normally, we work every single day, right?
: Lately, Nu’s schedule has also been really packed
: But Taokaenoi took us on a trip and I felt so happy. And it","NuNew Chawarin Vietnam (#NuNew_LMWYL)
@NuNewCwrVN
·
Jun 30",2025-06-30T11:56:06.000Z,https://x.com/NuNewCwrVN/status/1939654172758143251
Emotional Vietnam trip,"Emosyonal ang gae because I always imagined this moment would be with someone special. 

But fak it. I'm doing it anyway. I worked my ass off to love myself better than anyone else ever could.

 Hoi An, Vietnam","Paolo Domingo
@iampaolodomingo
·
Dec 6",2025-12-06T13:11:37.000Z,https://x.com/iampaolodomingo/status/1997292846018339155
Emotional Vietnam trip,"Made a trip to Buffalo to see my grandma a few days ago and let her know how much i love her one last time. My heart hasn’t felt this broken in so Long. The girls are devastated they couldn’t go to see her too. Everyone’s hearts are breaking. DNR has been signed. 
Just keeping","Kyoko W.P.
@kyokoTHEpoet
·
3m",2025-12-07T14:50:47.000Z,https://x.com/kyokoTHEpoet/status/1997680191028552145
Emotional Vietnam trip,ชั้นร้องไห้หนักตั้งแต่ chequered flag จนมาเจอซีนนี้ที่แลนโด้นั่งร้องไห้ในรถทำให้ชั้นร้องไห้หนักกว่าเดิมอีก คง overwhelmed มากๆเหมือนกัน เก่งมากเลยนะ ทำตามฝันได้สำเร็จแล้ว,"rené
@divinejyu
·
Dec 7",2025-12-07T15:05:35.000Z,https://x.com/divinejyu/status/1997683914979365052
Emotional Vietnam trip,"“About twenty years ago, a close friend and I drove to southern Virginia to attend a retreat led by Vietnamese Zen teacher Thich Nhat Hanh. At the closing ceremony, he asked us to choose a partner—I turned to face my friend—and bow to each other. He then instructed us to hug our","Laura Matsue
@lauramatsue
·
Apr 11, 2024",2024-04-10T17:36:57.000Z,https://x.com/lauramatsue/status/1778114962440999098
Emotional Vietnam trip,"เดินทางโดยสวัสดิภาพจ้า 



ขอให้น้อง #หลิงออม พักผ่อน สูดอากาศดีดีให้เต็มปอด และเก็บเกี่ยว ความทรงจำดี ๆ ในเวียดนาม ใช้ชีวิตให้ Happy สุดๆไปเลยนะคะ 

 

LINGORM PANTENE VOGUE TRIP #LingOrm","Krungthai_Care
@Krungthai_Care
·
Oct 17, 2024",2024-10-17T02:16:25.000Z,https://x.com/Krungthai_Care/status/1846736998608130049
Emotional Vietnam trip,"Jisoo was emotional and tried to hold back her feelings during the final stop of the tour in Vietnam. We are proud of you and will always be by your side.  
@officialBLISSOO
 
#JISOO
#JISOOinHANOI 
Cre : ctrl_v.thahu","JISOO지수
@Sooyas1B
·
Apr 2",2025-04-02T11:26:17.000Z,https://x.com/Sooyas1B/status/1907394149424476571
Emotional Vietnam trip,"For me, this scene is a representation of South Vietnam on the countryside. Rice fields are also iconic in this region. 

The image that captivates my heart and mind most throughout Vietnam is a child hanging on tight to their parent on the back of a motorbike. So cute!!!","Godzillionaires Club
@godzillionaires
·
Dec 2",2025-12-02T08:08:53.000Z,https://x.com/godzillionaires/status/1995767111780622374
Emotional Vietnam trip,"Warning: Side effects may include sudden travel cravings 
Here are  photos that capture the true soul of Vietnam - from Ha Giang’s rugged peaks to Hoi An’s golden lanterns, Sapa’s terraced valleys, Ha Long’s emerald bays, and the peaceful Mekong life.
If you feel the urge","Vietnam Tours & Travel
@Originvietnam
·
Dec 4",2025-12-04T08:20:33.000Z,https://x.com/Originvietnam/status/1996494823097040973
Emotional Vietnam trip,"Sid sharing his exp of 1st Vietnam visit
""I haven't been here before. And now that I've come here, I really like the place so much.
And this amount of love that I'm getting from everybody over here, it's just very heartwarming""

#SidharthShukla || #SidHearts","Vijaya #SiDecember
@vijaya_sidheart
·
Dec 6",2025-12-06T03:50:26.000Z,https://x.com/vijaya_sidheart/status/1997151622645104790
Emotional Vietnam trip,"Op saw  in vietnam 
:Damn, I saw both JK and JM in the car
Luckily I didn't scream.
I was completely silent.
Just screaming inside my stomach
Some staff saw me,
But they didn't say anything.
Because I didn't make a sound.
And I didn't pull out my phone to take pictures.","@BusanzPallete
·
Jun 28",2025-06-28T13:38:45.000Z,https://x.com/BusanzPallete/status/1938955231158550760
Emotional Vietnam trip,": For example, if something happens and you feel like... you wake up in the morning and don’t want to go to work anymore. How do you deal with that problem?
: I cry
: Oh, really? I didn’t expect that at all
: Yes, I cry. Mostly, I don’t let anyone see me cry. But","NuNew Chawarin Vietnam (#NuNew_LMWYL)
@NuNewCwrVN
·
Sep 17, 2024",2024-09-17T07:06:44.000Z,https://x.com/NuNewCwrVN/status/1835938422403579910
Emotional Vietnam trip,"A CLOSE-UP OF #RORA’S RAW EMOTIONS DURING HER SOLO STAGE IN VIETNAM

the very first time she cried this much, even while singing… listen to the voice & cheers from the fans below!

V-fans, we really made this strong girl feel so much love & appreciation 

#로라 #BABYMONSTER","RC.
@rorachips
·
Jun 1",2025-06-01T10:55:43.000Z,https://x.com/rorachips/status/1929129727199260831
Emotional Vietnam trip,": If anyone ever asks me if I’ve seen him at his most vulnerable side, of this Keng Harit Buayoi..
: Yes, that..
: It was the day we got on a plane. Okay, I don’t remember exactly where we were headed—was it Trang province?
: Yeah, Trang or somewhere around there.
: I","@ursdiorjk
·
Jun 11",2025-06-10T20:37:12.000Z,https://x.com/ursdiorjk/status/1932537553099559062
Emotional Vietnam trip,"It was so hot and I had so much fun.
 Despite not knowing the [Korean] language, seeing everyone cheer and sing along was beautiful.
 It was so, so much fun. You’ve all worked hard. I love you, Vietnam!","taegyufold
@taegyufold
·
Dec 3",2025-12-03T14:04:43.000Z,https://x.com/taegyufold/status/1996219048900599932
Emotional Vietnam trip,"«tHis Is nOT iNsTaGrAmMm, oNLy tEcH UpDaTeSsS hErE!»

Screw it. Here is my edit from the North of Vietnam , enjoy! 

Vietnam left a mark on me, on multiple dimensions. This is not a goodbye but an Arrivederci .","Tonino Catapano (tonnoz)
@tonnoz
·
9h",2025-12-07T05:39:26.000Z,https://x.com/tonnoz/status/1997541441514729673
Emotional Vietnam trip,"""I was received with an abundance of love. All of a sudden, when we got to Vietnam, for the first time in my life I felt really still and then grounded, rooted.""
@lanacondor
 reflects on returning to the Vietnam for the first time after her adoption: 
tnvge.co/67jUyuk","Teen Vogue
@TeenVogue
·
Jan 14, 2020",2020-01-14T14:27:04.000Z,https://x.com/TeenVogue/status/1217090759511486464
Emotional Vietnam trip,"A short and rushed business trip, but I hope both of you had a great time enjoying the scenery and cuisine of Vietnam.

Regardless of people’s opinions, the Vietnam fandom truly wanted to offer the best experiences and memories for LO on their first visit here.

There are","Bella Trg
@bellang211
·
Oct 19, 2024",2024-10-19T11:30:02.000Z,https://x.com/bellang211/status/1847601096006783271
Emotional Vietnam trip,"I took 20 people over to Vietnam with me on a trip of a life time. There’s not enough words to describe how the trip was and what it meant to me, but this video says it all. My best piece of content yet, and if there’s any video of mine that I am so proud to share.. it’s this one","tway
@twaydabae
·
Jan 21, 2023",2023-01-20T18:07:37.000Z,https://x.com/twaydabae/status/1616497691265208323
Emotional Vietnam trip,"About to leave for Vietnam and Thailand tomorrow …

Our hotel in Hanoi is ready and raring to go, even if I’m not quite there yet","PJ The Faith Based Practitioner
@PJfromAustralia
·
Dec 4",2025-12-04T07:47:09.000Z,https://x.com/PJfromAustralia/status/1996486415585251808
Emotional Vietnam trip,"ในส่วนของเวียดนามทริปนี้อ่ะ !!! 
ไม่เหมือนแฟนตรงไหน !!!!! บอก กู ดิ๊ !!!!!!  
โว้ยยยยยยยยยย สาววายอยากตาย !!!!!!","อ๊ะอายย์ • ⁶ᴄᴏᴅᴇ ◡̈ •
@eyeayyy
·
May 4",2025-05-04T14:59:18.000Z,https://x.com/eyeayyy/status/1919044167830782423
Emotional Vietnam trip,"In Vietnamese, consolation is called “chia buồn”. The phrase translates to “dividing sadness”. The community divides up the pain to ease the burden of grieving. Last night we paid our respects to the mass shooting victims at Half Moon Bay and picked up our share to chia buồn.","Amanda
@nguyen_amanda
·
Jan 24, 2023",2023-01-24T16:57:03.000Z,https://x.com/nguyen_amanda/status/1617929486519107584
Emotional Vietnam trip,"How do you feel before going on stage?

: so happy and touched, can’t wait
: so happy and touched as well

//ofc your feelings are in sync 

#WeAreForeverinVietnam
#ปอนด์ภูวินทร์ #ppnaravit #phuwintang","𝘀𝘁𝗲𝗽𝗵 唯一 :)
@ppstgnnn
·
Nov 11, 2024",2024-11-11T11:51:07.000Z,https://x.com/ppstgnnn/status/1855941320554205418
Emotional Vietnam trip,"When she cried out in pain, his eyes immediately filled with worry.","LEEJUNGJAE VIETNAM FAN
@leejungjaevn
·
Dec 1",2025-12-01T03:56:45.000Z,https://x.com/leejungjaevn/status/1995341271087657103
Emotional Vietnam trip,"Nani's speech is so tender and sincere that I actually cried for a bit... they love us unconditionally and they will wait for us if there's necessary. We're following the right person at the right time and won't forget what nani said  

SKYNANI IN HO CHI MINH

#SNFANDAYxVIETNAM","sku
@naniflowerr
·
Jun 21",2025-06-21T08:51:05.000Z,https://x.com/naniflowerr/status/1936346119635689755
Emotional Vietnam trip,"He wept so much, so much that day that the psychiatrist asked that he must be taken to Vietnam immediately for a change of environment else he would go into depression.","Yo Yo Funny Singh
@moronhumor
·
Dec 31, 2024",2024-12-31T04:11:45.000Z,https://x.com/moronhumor/status/1873945111534735439
Emotional Vietnam trip,"I was most moved by the troops in Vietnam gear

My knowledge of the horrors of war are stories from men I knew who served there

As an adult, I now understand how it changed them

I knew a man who lost a leg
I knew a man who lost an ear
I knew a man who lost his mind

Moving","Tandy
@dantypo
·
Jun 15",2025-06-15T02:58:31.000Z,https://x.com/dantypo/status/1934083069558006270
Emotional Vietnam trip,first solo trip to vietnam (jk im meeting my parents there) HAHAHAHA,"cher atsd
@babylotionhwa
·
Dec 2",2025-12-02T04:16:10.000Z,https://x.com/babylotionhwa/status/1995708545275228561
Emotional Vietnam trip,"coming from a Vietnamese, going on a lantern boat ride in Hoi An has to be one of the most romantic and cutest things ever. i wonder if they released any flower lanterns and made wishes there","린 ( ´ ╹ㅅ╹) ₍ ˊ̱ ʚ ˋ̱ ₎
@DI0RKM_
·
Jun 28",2025-06-28T15:19:25.000Z,https://x.com/DI0RKM_/status/1938980561739248060
Emotional Vietnam trip,"She always put all of her heart into evey performance she does but today she was extremely emotional  you can clearly see and hear that she cried in her solo stage today. Even though she cried she continue her best to perform. Rora we're so proud of you. V-Monstiez, thank you","rora
@roraarchive
·
Mod
·
May 31",2025-05-31T13:31:47.000Z,https://x.com/roraarchive/status/1928806616096452625
Emotional Vietnam trip,".
@FryRsquared
 traveled to Vietnam to explore its rich culture and learn from the people who lived through the war and lost loved ones. She heard one man's story of resilience and compassion.

Watch The Infinite Explorer 
bloom.bg/4ozkyP6","Bloomberg
@business
·
Dec 2",2025-12-02T16:04:46.000Z,https://x.com/business/status/1995886869616214373
Emotional Vietnam trip,".
@FryRsquared
 traveled to Vietnam to explore its rich culture and learn from the people who lived through the war and lost loved ones. She heard one man's story of resilience and compassion.

Watch The Infinite Explorer 
bloom.bg/4ozkyP6","Bloomberg Originals
@bbgoriginals
·
Dec 2",2025-12-02T16:05:05.000Z,https://x.com/bbgoriginals/status/1995886952256614847
Emotional Vietnam trip,"JANUARY 17TH. 10 DAYS

Motorcycle the Ho Chi Minh trail

Elephant through the jungle

Raft down rapids on handmade bamboo

Live with 4 tribes who fought alongside Americans in the Vietnam War

Hunt, fish, survive like our ancestors

Track the Saola using professional equipment","Optimist Prime
@jakeyngblood
·
18h",2025-12-06T20:20:29.000Z,https://x.com/jakeyngblood/status/1997400773798375865
Emotional Vietnam trip,": you can go ahead n walk forward no matter when you turn around, you’ll always see me there. but then, i found myself sitting and really thinking, why didn’t i just stand beside you through everything like i always had? *sobs*

#TheHeartKillersinVietnam","anne
@luv_firstkhao
·
Jun 22",2025-06-22T08:38:04.000Z,https://x.com/luv_firstkhao/status/1936705231183827120
Emotional Vietnam trip,"I couldn’t meet LOVE during my trip to Vietnam, but I was so happy to see everyone!! ♡
I’ve really come to love Vietnam!!!
Thank you so much 
Let’s meet again in August","yui
@onnanoko0412
·
May 25",2025-05-24T17:25:44.000Z,https://x.com/onnanoko0412/status/1926328777686040764
Emotional Vietnam trip,"When you’re Vietnamese, pride isn’t something you perform.

It’s something you carry—quietly, every day.

Not loud. Not boastful. But steady. Deep.

Etched into memory.

Woven into the land.

So when you see the People’s Army of Vietnam marching through Red Square,

Not as a","Sony Thăng
@nxt888
·
May 9",2025-05-09T15:06:21.000Z,https://x.com/nxt888/status/1920857883027427544
Emotional Vietnam trip,"EMIBONNIE 1ST TIME IN VIETNAM
#EBFANDAYxVIETNAM

 Mind Match game - Post-game talk

: After playing this game, we can see how well you know each other's hearts. You can clear it up between yourselves inside later, okay?
: We found that it's only me who knows her heart.
:","K-bab
@vacantvolcanic
·
Nov 23",2025-11-22T20:42:52.000Z,https://x.com/vacantvolcanic/status/1992332978111041637
Emotional Vietnam trip,"Recap trip Vietnam day 1-3 

N’Orm : How was it?
P’Ling : I think its hot
P’Ling : I’m not talking about the weather. I’m talking about “a person” ‍‍‍

หน้าเบ้วมาก ผีพารากอนแรงมากกกกกกกก

LINGORM FILL FOR ALL
#MerzAestheticsXหลิงออม","( ㅇㅅㅇ )
@OUIYULK
·
Oct 23, 2024",2024-10-23T14:15:39.000Z,https://x.com/OUIYULK/status/1849092326846812379
Emotional Vietnam trip,"If you’re seeing this, my eyes are probably already red from crying cuz I’m still watching all the clips on repeat. This whole journey has been full of spontaneous decisions, last-minute bookings, and way too many moments of self-doubt. But somehow… I made it. And it’s been so","⋆˚࿔ 𝔀𝓮𝓷𝔃𝓮𝔁𝓲 𝜗𝜚˚⋆ (rest)
@wen_zexi
·
Jun 23",2025-06-22T17:04:32.000Z,https://x.com/wen_zexi/status/1936832689115693567
Emotional Vietnam trip,"“While watching this fan-made VTR, I just can’t help but get emotional. I can also see P'Faye getting emotional — this VTR is so full of love and emotions. Thank you to the Vietnam fans for creating such a beautiful VTR.”

#Faye1stFMinHCMC","Ember ❥
@ReloxGrace31038
·
Jun 28",2025-06-28T13:21:55.000Z,https://x.com/ReloxGrace31038/status/1938950993519223203
Emotional Vietnam trip,"✺ 𝐀𝐋𝐋 𝐄𝐘𝐄𝐒 𝐎𝐍 𝐎𝐑𝐌 𝐈𝐍 𝐕𝐈𝐄𝐓𝐍𝐀𝐌 ✺

The mystic crimson hues stain the timeless horizon.
On shimmering waters, her silhouette remains.
This is the tale of '𝓝𝓱𝓪̂́𝓽 𝓪́𝓲' - a singular love, an exclusive moment.

She arrives not with sound, but to leave a","Orm's Mami Home
@ormsmamihome_
·
Nov 29",2025-11-29T04:00:58.000Z,https://x.com/ormsmamihome_/status/1994617558784512136
Emotional Vietnam trip,"last year i had an experience when i was in Vietnam where i spontaneously went into samadhi, 

everything physical rippled like water with neon-like streaks of light behind my eyes of green, violet & blue for 3 seconds then everything stabilized and i sank into the deep bliss of","★
@thematrixwizard
·
May 9",2025-05-09T14:19:43.000Z,https://x.com/thematrixwizard/status/1920846146399784986
Emotional Vietnam trip,"I AM IN TEARSSSSSSSS

SKYNANI IN HO CHI MINH

#SNFANDAYxVIETNAM","𝙚𝙧𝙜𝙤 ✧
@ergoquerencia
·
Jun 21",2025-06-21T08:11:17.000Z,https://x.com/ergoquerencia/status/1936336103709032648
Emotional Vietnam trip,"on the way to go home from work and seeing uri Kim Seon Ho’s healing smile in the heart of crowded Hanoi, it feels great, dispelling all my tiredness 
Welcome Kim Seon Ho to Vietnam. Hope you know we love you so much 
@KIMSEONHO_offcl
 

Led project by 
@seonho__kimvn
 
#김선호","haophh
@haophh
·
Dec 5",2025-12-05T14:50:09.000Z,https://x.com/haophh/status/1996955256652181934
Emotional Vietnam trip,"For our wedding anniversary, we were supposed to fly to mainland Vietnam and Danang, but the night before we realised we needed a visa and had forgotten. So we changed everything, routed through Bangkok, and stayed awake the whole night in airport terminals before finally","Sandeep Mall
@SandeepMall
·
Dec 5",2025-12-05T01:36:58.000Z,https://x.com/SandeepMall/status/1996755647174684953
Emotional Vietnam trip,": I couldn’t just leave him like that, because he had never been like that before. So I went to find him right away. I also knew exactly where he was

: How did you know where he was?

: I asked his mom

: You asked his mom directly?

: Yes

: Wow, someone even tagged","Trạm hạnh phúc của WilliamEst
@williamestvn
·
Jun 16",2025-06-16T15:30:49.000Z,https://x.com/williamestvn/status/1934634779019977029
Emotional Vietnam trip,"เวียดนามoverwhelmed มาก ตอนจบเหมือนหนูมี่แอบน้ำตาคลอเลย 

EMIBONNIE 1ST TIME IN VIETNAM 
#EBFANDAYxVIETNAM
꒰ #emibonnie #เอมี่บอนนี่ ꒱","คุ้งทู ʚïɞ (slow)
@anotherkung
·
Nov 23",2025-11-23T02:34:15.000Z,https://x.com/anotherkung/status/1992421406219640892
Emotional Vietnam trip,"Stay strong VietNam!!
// I can’t believe she would send her support to Vietnam. I actually cried. Thanks Charlotte. And I hope ThaiLand is safe too. Thank you again.

GLOWING HEART CHARLOTTE24
#ชาล็อตออสติน #CharlotteAustin
@itscharlotty","Me
@Lena196252
·
Nov 24",2025-11-24T06:05:00.000Z,https://x.com/Lena196252/status/1992836833613627504
Emotional Vietnam trip,Jasontheween got emotional during his therapy session with Dr. K after he talked about his dad wanting to live in Vietnam for the rest of his life,"Salt
@ilySalt
·
Nov 21",2025-11-20T22:42:06.000Z,https://x.com/ilySalt/status/1991638210200633562
Emotional Vietnam trip,"There was something different in the air of Vietnam today.....they are so touchy, clingy and happy  already giving married couples in their honeymoon era
#WilliamEst #วิลเลี่ยมเอส 
#williamjkp #est_rvp","♫B𝘭𝘶𝘦𝘦𝘦𝘦♪⁠～(Rest)
@KanekiSan000
·
Oct 25",2025-10-25T13:40:11.000Z,https://x.com/KanekiSan000/status/1982079747879547041
